,Price,Street,City,Province,Bed,Bath,sqft
2503,880000,701-35 Hayden Street,Toronto,ON,1+1 bed,2 bath,700-799 sqft
2504,688888,1509-2000 Islington Avenue,Toronto,ON,2+1 bed,2 bath,1800-1999 sqft
2505,2995000,18 Charleston Road,Toronto,ON,4+1 bed,5 bath,
2506,1950000,TH1-500 Doris Avenue,Toronto,ON,3+1 bed,3 bath,2250-2499 sqft
2507,5288000,172 Maplehurst Avenue,Toronto,ON,4+1 bed,7 bath,
2508,2199999,2909-180 University Avenue,Toronto,ON,2 bed,3 bath,1600-1799 sqft
2509,1570900,2302-55 Ontario Street,Toronto,ON,2+1 bed,2 bath,1000-1199 sqft
2510,447500,116-231 Fort York Boulevard,Toronto,ON,– bed,1 bath,0-499 sqft
2511,998800,128 Harewood Avenue,Toronto,ON,3 bed,2 bath,
2512,3925000,5 Markdale Avenue,Toronto,ON,8+3 bed,8 bath,
2513,2233000,703-29 Queens Quay E,Toronto,ON,2+1 bed,3 bath,1600-1799 sqft
2514,25000000,19 High Point Road,Toronto,ON,6+2 bed,14 bath,
2515,359000,1509-3 Marine Parade Drive,Toronto,ON,1+1 bed,1 bath,700-799 sqft
2516,6088800,523 Vesta Drive,Toronto,ON,4+1 bed,7 bath,
2517,2379000,21 Fernwood Park Avenue,Toronto,ON,2+1 bed,3 bath,
2518,1950000,38 Cresthaven Drive,Toronto,ON,4+2 bed,4 bath,
2519,3495000,112 Pricefield Road,Toronto,ON,3+1 bed,4 bath,2000-2500 sqft
2520,1,36 Bannatyne Drive,Toronto,ON,4 bed,3 bath,
2521,898800,412-55 Lombard Street,Toronto,ON,2 bed,2 bath,900-999 sqft
2522,680000,2105-251 Manitoba Street,Toronto,ON,1 bed,1 bath,500-599 sqft
2523,699000,506-185 Roehampton Avenue,Toronto,ON,1+1 bed,1 bath,500-599 sqft
2524,770000,1801-3220 Sheppard Avenue E,Toronto,ON,2 bed,2 bath,800-899 sqft
2525,1799999,2003-71 Simcoe Street,Toronto,ON,2+1 bed,2 bath,1600-1799 sqft
2526,4199000,426 Brunswick Avenue,Toronto,ON,9+3 bed,6 bath,3500-5000 sqft
2527,898000,3005-30 Roehampton Avenue,Toronto,ON,2 bed,2 bath,700-799 sqft
2528,3250000,166 Cummer Avenue,Toronto,ON,4 bed,4 bath,
2529,749000,3203-19 Western Battery Road,Toronto,ON,1+1 bed,2 bath,600-699 sqft
2530,1800000,905-10 Tichester Road,Toronto,ON,2+1 bed,2 bath,1400-1599 sqft
2531,4499800,42 Grangemill Crescent,Toronto,ON,5+1 bed,6 bath,
2532,4390000,96 Bannockburn Avenue,Toronto,ON,4+1 bed,6 bath,
2533,819900,1204-251 Manitoba Street,Toronto,ON,2 bed,2 bath,700-799 sqft
2534,2780000,PH05-1135 Royal York Road,Toronto,ON,2 bed,3 bath,2750-2999 sqft
2535,2299900,130 Rowntree Mill Road,Toronto,ON,– bed,– bath,
2536,2299900,130 Rowntree Mill Road,Toronto,ON,– bed,– bath,
2537,950000,21-120 Twenty Fourth Street,Toronto,ON,2 bed,3 bath,1200-1399 sqft
2538,900000,2807-5168 Yonge Street,Toronto,ON,1+1 bed,1 bath,600-699 sqft
2539,1468000,267 Finch Avenue E,Toronto,ON,3+1 bed,3 bath,
2540,2699000,4675 Dundas Street W,Toronto,ON,4 bed,6 bath,2500-3000 sqft
2541,1069000,2005-403 Church Street,Toronto,ON,2 bed,2 bath,700-799 sqft
2542,799900,2103-101 Erskine Avenue,Toronto,ON,1+1 bed,2 bath,600-699 sqft
2543,4398000,22 Prince George Drive,Toronto,ON,4+1 bed,5 bath,
2544,3888000,62 Fairmeadow Avenue,Toronto,ON,4+2 bed,6 bath,
2545,1300000,6 Rangeley Drive,Toronto,ON,3+1 bed,4 bath,1500-2000 sqft
2546,2795000,606-6 Jackes Avenue,Toronto,ON,2+1 bed,2 bath,1400-1599 sqft
2547,1799000,31 Poyntz Avenue,Toronto,ON,3 bed,2 bath,
2548,1475000,201-900 Yonge Street,Toronto,ON,2+1 bed,2 bath,1400-1599 sqft
2549,1788000,185 Steeles Avenue E,Toronto,ON,4+2 bed,5 bath,
2550,788000,1517-155 Yorkville Avenue,Toronto,ON,1+1 bed,1 bath,600-699 sqft
2551,1300000,393 Arlington Avenue,Toronto,ON,4 bed,4 bath,3500-5000 sqft
2552,2199000,435 Brock Avenue,Toronto,ON,3+1 bed,4 bath,
2553,1249500,127 Queen Street East,Toronto,ON,2 bed,– bath,1499 sqft
2554,1675000,314-280 Howland Avenue,Toronto,ON,2+1 bed,3 bath,1200-1399 sqft
2555,789000,1811-5162 Yonge Street,Toronto,ON,1 bed,1 bath,500-599 sqft
2556,1849000,518-80 Front Street,Toronto,ON,2 bed,2 bath,1800-1999 sqft
2557,7995000,38 York Road,Toronto,ON,5+1 bed,7 bath,
2558,5695000,53 Harrison Road,Toronto,ON,5+1 bed,6 bath,3500-5000 sqft
2559,2580000,16 Knollview Crescent,Toronto,ON,– bed,1 bath,
2560,2099000,19 Woodcliff Place,Toronto,ON,3+1 bed,3 bath,
2561,4875000,55 Colin Avenue,Toronto,ON,4+1 bed,6 bath,3500-5000 sqft
2562,379000,503-3621 Lakeshore Boulevard W,Toronto,ON,2 bed,1 bath,800-899 sqft
2563,2500000,PH06-1926 Lake Shore Boulevard W,Toronto,ON,2+1 bed,3 bath,1400-1599 sqft
2564,695000,619-15 Merchants Wharf ,Toronto,ON,1 bed,1 bath,500-599 sqft
2565,4500000,356 Walmer Road,Toronto,ON,8+8 bed,8 bath,
2566,1499000,1-871 Sheppard Avenue W,Toronto,ON,3+1 bed,3 bath,1500-2000 sqft
2567,4150000,18 Roycrest Avenue,Toronto,ON,4+1 bed,7 bath,
2568,1230000,116 Via Cassia Drive,Toronto,ON,3+1 bed,4 bath,
2569,1480000,TH 107-70 Annie Craig Drive,Toronto,ON,2+1 bed,3 bath,1400-1599 sqft
2570,2990000,184 Parkview Hill Crescent,Toronto,ON,5+4 bed,4 bath,2500-3000 sqft
2571,1199998,1604-35 Hayden Street,Toronto,ON,2 bed,2 bath,900-999 sqft
2572,930000,2612-386 Yonge Street,Toronto,ON,1+1 bed,1 bath,600-699 sqft
2573,597500,1704-3 Marine Parade Drive,Toronto,ON,2+1 bed,2 bath,900-999 sqft
2574,1888000,45 Northwood Drive,Toronto,ON,3+1 bed,2 bath,
2575,1099900,1504-15 Baseball Place,Toronto,ON,2+1 bed,2 bath,800-899 sqft
2576,699000,1102-435 Richmond Street,Toronto,ON,1 bed,1 bath,500-599 sqft
2577,2699000,393 Parkview Avenue,Toronto,ON,4+2 bed,4 bath,
2578,2275000,1701-1 Yorkville Avenue,Toronto,ON,2 bed,2 bath,1200-1399 sqft
2579,995000,LPH3-298 Jarvis Street,Toronto,ON,2 bed,2 bath,1000-1199 sqft
2580,3888000,49 Montclair Avenue,Toronto,ON,4 bed,5 bath,3000-3500 sqft
2581,799900,301-400 The East Mall ,Toronto,ON,3 bed,3 bath,1200-1399 sqft
2582,1175000,4303-36 Parklawn Road,Toronto,ON,2 bed,2 bath,1000-1199 sqft
2583,4899000,18 Viamede Crescent,Toronto,ON,4+2 bed,7 bath,5000+ sqft
2584,7900000,15 Blaine Drive,Toronto,ON,5+1 bed,8 bath,
2585,950000,2301-228 Bonis Avenue,Toronto,ON,2 bed,2 bath,1400-1599 sqft
2586,1999000,404-1750 Bayview Avenue,Toronto,ON,3 bed,3 bath,2250-2499 sqft
2587,265000,537-4645 Jane Street,Toronto,ON,2 bed,1 bath,900-999 sqft
2588,4695000,305-133 Hazelton Avenue,Toronto,ON,2 bed,3 bath,2000-2249 sqft
2589,718888,307-492 Eglinton Avenue E,Toronto,ON,1+1 bed,2 bath,600-699 sqft
2590,2950000,106-118 Merchants' Wharf ,Toronto,ON,2 bed,3 bath,2000-2249 sqft
2591,2799000,466 Wellesley Street E,Toronto,ON,2+2 bed,4 bath,
2592,1749000,3809-825 Church Street,Toronto,ON,2+1 bed,2 bath,1200-1399 sqft
2593,868888,610-38 Forest Manor Road,Toronto,ON,2 bed,2 bath,700-799 sqft
2594,1348000,3406-5 Soudan Avenue,Toronto,ON,2 bed,2 bath,900-999 sqft
2595,999000,24 Dunraven Drive,Toronto,ON,3+1 bed,2 bath,
2596,1249900,418-1177 Yonge Street,Toronto,ON,2 bed,2 bath,1400-1599 sqft
2597,2499000,615-10 Old York Mills Road,Toronto,ON,3 bed,3 bath,1800-1999 sqft
2598,2999900,LPH2701-33 University Avenue,Toronto,ON,2+1 bed,3 bath,3000-3249 sqft
2599,98000,6 Jackes Avenue,Toronto,ON,– bed,– bath,
2600,1420000,1109-102 Bloor Street W,Toronto,ON,2+1 bed,2 bath,1200-1399 sqft
2601,3000000,48 Dundonald Street,Toronto,ON,4+1 bed,3 bath,
2602,888000,1008-5765 Yonge Street,Toronto,ON,2+1 bed,2 bath,1200-1399 sqft
2603,3199000,330 Douglas Avenue,Toronto,ON,4+1 bed,5 bath,
2604,2750000,29 Dewbourne Avenue,Toronto,ON,4+1 bed,4 bath,
2605,729800,1619-1001 Bay Street,Toronto,ON,1+1 bed,1 bath,600-699 sqft
2606,286000,716-4673 Jane Street,Toronto,ON,2 bed,1 bath,800-899 sqft
2607,589888,310-38 Forest Manor Road,Toronto,ON,1 bed,1 bath,500-599 sqft
2608,798000,1707-155 Yorkville Avenue,Toronto,ON,1+1 bed,1 bath,600-699 sqft
2609,1895000,23 Caddy Drive,Toronto,ON,5+2 bed,6 bath,
2610,1485000,3209-1926 Lake Shore Boulevard W,Toronto,ON,2 bed,3 bath,900-999 sqft
2611,675000,704-135 Maitland Street,Toronto,ON,1 bed,1 bath,600-699 sqft
2612,4238000,5 Norden Crescent,Toronto,ON,4+2 bed,6 bath,3500-5000 sqft
2613,4399998,15 Montford Drive,Toronto,ON,4+1 bed,7 bath,3500-5000 sqft
2614,545000,112-60 George Butchart Drive,Toronto,ON,1 bed,1 bath,500-599 sqft
2615,899900,1004-70 Annie Craig Drive,Toronto,ON,2+1 bed,2 bath,800-899 sqft
2616,1225000,TH103-2799 Kingston Road,Toronto,ON,3+1 bed,3 bath,1600-1799 sqft
2617,3499900,164 Church Avenue,Toronto,ON,4+1 bed,6 bath,3500-5000 sqft
2618,669000,4311-14 York Street,Toronto,ON,1+1 bed,1 bath,500-599 sqft
2619,5488800,132 Burbank Drive,Toronto,ON,4+2 bed,7 bath,5000+ sqft
2620,1325000,104-70 Annie Craig Drive,Toronto,ON,2 bed,3 bath,1400-1599 sqft
2621,900000,2612-15 Holmes Avenue,Toronto,ON,1 bed,2 bath,700-799 sqft
2622,3398000,26 Fairfield Road,Toronto,ON,4+1 bed,4 bath,2000-2500 sqft
2623,65000,2 Sonic Way,Toronto,ON,– bed,– bath,
2624,888000,1505-350 Alton Towers Circle,Toronto,ON,2+1 bed,2 bath,1200-1399 sqft
2625,1799000,6009-1 Bloor Street E,Toronto,ON,2 bed,2 bath,1000-1199 sqft
2626,3890000,222 William Street,Toronto,ON,3+1 bed,2 bath,
2627,1498800,2204-88 Scott Street,Toronto,ON,2+1 bed,2 bath,1000-1199 sqft
2628,939000,213-75 Portland Street,Toronto,ON,2 bed,2 bath,1000-1199 sqft
2629,1200000,10 Winnifred Avenue,Toronto,ON,2 bed,1 bath,
2630,619000,003-245 Carlaw Avenue,Toronto,ON,Office,960 sqft,
2631,1549999,96 Northcote Avenue,Toronto,ON,3+1 bed,3 bath,1500-2000 sqft
2632,738000,836-830 Lawrence Avenue W,Toronto,ON,1 bed,1 bath,500-599 sqft
2633,659900,416-36 Forest Manor Road,Toronto,ON,1+1 bed,1 bath,600-699 sqft
2634,2998000,213 Major Street,Toronto,ON,7 bed,3 bath,
2635,2100000,36 Burncrest Drive,Toronto,ON,2+2 bed,2 bath,
2636,2350000,419 Manning Avenue,Toronto,ON,5+3 bed,5 bath,
2637,1299000,2305-60 Colborne Street,Toronto,ON,2 bed,2 bath,1000-1199 sqft
2638,1056800,203-1001 Queen Street E,Toronto,ON,2 bed,2 bath,800-899 sqft
2639,6800000,4 Donino Court,Toronto,ON,5+1 bed,7 bath,
2640,966000,2005-295 Adelaide Street W,Toronto,ON,1+1 bed,1 bath,600-699 sqft
2641,2900000,69 Sussex Avenue,Toronto,ON,6+3 bed,4 bath,
2642,3400000,2606-183 Wellington Street W,Toronto,ON,2 bed,3 bath,1800-1999 sqft
2643,5590000,32 Brookfield Road,Toronto,ON,4 bed,5 bath,5000+ sqft
2644,1488800,1907-10 Torresdale Avenue,Toronto,ON,3 bed,3 bath,2250-2499 sqft
2645,534900,1011-120 Varna Drive,Toronto,ON,1 bed,1 bath,0-499 sqft
2646,1659000,TH04-32 Forest Manor Road,Toronto,ON,3+1 bed,3 bath,1600-1799 sqft
2647,1858000,183 Yorkview Drive,Toronto,ON,3+4 bed,3 bath,
2648,3699000,31 Northdale Road,Toronto,ON,3 bed,3 bath,2000-2500 sqft
2649,2200000,852 Bathurst Street,Toronto,ON,3 bed,3 bath,
2650,2499000,5C-66 Collier Street,Toronto,ON,2+1 bed,2 bath,1800-1999 sqft
2651,359900,103-5949 Yonge Street,Toronto,ON,1+1 bed,1 bath,600-699 sqft
2652,2599000,197 Royal York Road,Toronto,ON,Apts-2 To 5 Units,5000 sqft,
2653,1485000,89 Thirteenth Street,Toronto,ON,2 bed,1 bath,
2654,3199990,108-431 Roehampton Avenue,Toronto,ON,3 bed,4 bath,2250-2499 sqft
2655,1449990,112-431 Roehampton Avenue,Toronto,ON,2 bed,2 bath,900-999 sqft
2656,848000,205-151 Avenue Road,Toronto,ON,1+1 bed,1 bath,600-699 sqft
2657,3848800,313 Sheppard Avenue E,Toronto,ON,3+2 bed,3 bath,1500-2000 sqft
2658,1299979,105 Lexington Avenue,Toronto,ON,4+2 bed,3 bath,
2659,1789000,TH106-492 Eglinton Avenue E,Toronto,ON,3+2 bed,3 bath,1400-1599 sqft
2660,2250000,285 Lisgar Street,Toronto,ON,4 bed,3 bath,
2661,1689000,322-80 Front Street,Toronto,ON,2+1 bed,2 bath,1800-1999 sqft
2662,2238800,902-159 Frederick Street,Toronto,ON,2+1 bed,3 bath,2500-2749 sqft
2663,6680000,69 South Kingsway ,Toronto,ON,4+3 bed,8 bath,5000+ sqft
2664,2795000,7101-1 Bloor Street E,Toronto,ON,2+1 bed,3 bath,1400-1599 sqft
2665,2350000,103 River Street,Toronto,ON,Investment,2701 sqft,
2666,1398000,610-3800 Yonge Street,Toronto,ON,2 bed,2 bath,1400-1599 sqft
2667,2195000,203-2 Lynwood Avenue,Toronto,ON,2 bed,4 bath,2500-2749 sqft
2668,2088000,11 Donna Court,Toronto,ON,4+1 bed,3 bath,
2669,4888000,63 Gerald Street,Toronto,ON,4+1 bed,8 bath,5000+ sqft
2670,2888000,325 Wilfred Avenue,Toronto,ON,4+1 bed,5 bath,3000-3500 sqft
2671,2500000,PH06-1926 Lake Shore Boulevard W,Toronto,ON,2+1 bed,3 bath,1400-1599 sqft
2672,1888000,1069 College Street,Toronto,ON,3+1 bed,5 bath,
2673,7800000,500-468 Wellington Street W,Toronto,ON,3 bed,3 bath,5000+ sqft
2674,1749000,46 Atlas Avenue,Toronto,ON,4+1 bed,4 bath,
2675,1225000,TH105-2799 Kingston Road,Toronto,ON,2+1 bed,2 bath,1200-1399 sqft
2676,33999,P4-#48-62 Forest Manor Road,Toronto,ON,– bed,– bath,
2677,1499000,118 Mimico Avenue,Toronto,ON,4+2 bed,3 bath,
2678,3688800,127 Overland Drive,Toronto,ON,4+1 bed,5 bath,3000-3500 sqft
2679,2949990,441-43 Hanna Avenue,Toronto,ON,3+1 bed,4 bath,2750-2999 sqft
2680,6600000,502-128 Hazelton Avenue,Toronto,ON,3+1 bed,4 bath,3250-3499 sqft
2681,1249500,TH2-127 Queen Street E,Toronto,ON,2+1 bed,3 bath,1400-1599 sqft
2682,1174900,483 Oakwood Avenue,Toronto,ON,5+1 bed,5 bath,
2683,1800000,PH09-1926 Lake Shore Boulevard W,Toronto,ON,2+1 bed,3 bath,1400-1599 sqft
2684,1810000,3204-10 Inn On The Park Drive,Toronto,ON,2 bed,3 bath,1400-1599 sqft
2685,1775000,1303-30 Inn On The Park Drive,Toronto,ON,3 bed,3 bath,1600-1799 sqft
2686,3798000,189 Glenview Avenue,Toronto,ON,4+1 bed,5 bath,
2687,749900,921-438 Richmond Street W,Toronto,ON,1 bed,1 bath,600-699 sqft
2688,678000,616-36 Forest Manor Road,Toronto,ON,1+1 bed,1 bath,600-699 sqft
2689,3688000,221 Willowdale Avenue,Toronto,ON,4+3 bed,6 bath,3500-5000 sqft
2690,18025,206-15 Stafford Street,Toronto,ON,1 bed,1 bath,600-699 sqft
2691,2699000,130 Eaton Avenue,Toronto,ON,3+1 bed,5 bath,2000-2500 sqft
2692,4988000,18 Palomino Crescent,Toronto,ON,4+1 bed,7 bath,3500-5000 sqft
2693,799900,1506-65 Annie Craig Drive,Toronto,ON,2 bed,2 bath,700-799 sqft
2694,1900000,PH01-1926 Lake Shore Boulevard W,Toronto,ON,2+1 bed,3 bath,1400-1599 sqft
2695,599999,309-3220 Sheppard Avenue E,Toronto,ON,1+1 bed,2 bath,600-699 sqft
2696,1600000,7 Irvington Crescent,Toronto,ON,3 bed,2 bath,
2697,837777,205-36 Forest Manor Road,Toronto,ON,2 bed,2 bath,700-799 sqft
2698,1299000,457 Queen Street E,Toronto,ON,4 bed,2 bath,1500-2000 sqft
2699,1124900,1802-2191 Yonge Street,Toronto,ON,2+1 bed,2 bath,1000-1199 sqft
2700,850000,819-50 George Butchart Drive,Toronto,ON,2 bed,2 bath,700-799 sqft
2701,929000,918-60 Tannery Road,Toronto,ON,2 bed,2 bath,600-699 sqft
2702,2500000,837-8 Telegram Mews,Toronto,ON,3 bed,3 bath,1600-1799 sqft
2703,759999,1510-3220 Sheppard Avenue,Toronto,ON,2 bed,2 bath,800-899 sqft
2704,1700000,2102-18 Yorkville Avenue,Toronto,ON,2 bed,2 bath,700-799 sqft
2705,1695000,705-128 Pears Avenue,Toronto,ON,2 bed,2 bath,1200-1399 sqft
2706,849000,302-128 Pears Avenue,Toronto,ON,1+1 bed,1 bath,700-799 sqft
2707,3995000,TH1-128 Pears Avenue,Toronto,ON,3 bed,3 bath,2750-2999 sqft
2708,2590000,50 Lynnhaven Road,Toronto,ON,4+3 bed,7 bath,
2709,13225,720-68 Abell Street,Toronto,ON,1 bed,1 bath,500-599 sqft
2710,1248800,8-52 Holmes Avenue,Toronto,ON,2 bed,2 bath,1200-1399 sqft
2711,453000,516-1 King Street W,Toronto,ON,– bed,1 bath,0-499 sqft
2712,1499000,117 William Duncan Road,Toronto,ON,4+1 bed,5 bath,
2713,3290000,7 Abbeywood Trail,Toronto,ON,4+1 bed,4 bath,
2714,1998000,1803-180 University Avenue,Toronto,ON,2 bed,2 bath,1400-1599 sqft
2715,14950000,703-118 Yorkville Avenue,Toronto,ON,3+1 bed,5 bath,5000+ sqft
2716,11500000,211 Glencairn Avenue,Toronto,ON,5+1 bed,8 bath,5000+ sqft
2717,850000,2101-71 Simcoe Street,Toronto,ON,1+1 bed,2 bath,1200-1399 sqft
2718,3998000,1057 Bathurst Street,Toronto,ON,4+4 bed,3 bath,
2719,1499000,1021-155 Dalhousie Street,Toronto,ON,1+1 bed,2 bath,1600-1799 sqft
2720,929000,901-60 Tannery Road S,Toronto,ON,2 bed,2 bath,800-899 sqft
2721,999900,2106-51 East Liberty Street,Toronto,ON,2 bed,2 bath,700-799 sqft
2722,10888000,378 Fairlawn Avenue,Toronto,ON,Store W/apt/office,7600 sqft,
2723,759000,801-111 Elizabeth Street,Toronto,ON,1+1 bed,1 bath,600-699 sqft
2724,1149999,481 Oakwood Avenue,Toronto,ON,3 bed,3 bath,
2725,629000,404-32 Forest Manor Road,Toronto,ON,1 bed,1 bath,500-599 sqft
2726,1518888,1163 Broadview Avenue,Toronto,ON,3+1 bed,2 bath,
2727,1199000,105W-500 Queens Quay W,Toronto,ON,Store W/apt/office,1400 sqft,
2728,3980000,174 Holmes Avenue,Toronto,ON,4+1 bed,7 bath,3500-5000 sqft
2729,7000000,5102-33 Bay Street,Toronto,ON,4 bed,5 bath,3000-3249 sqft
2730,1529000,1409-25 Broadway Avenue,Toronto,ON,2 bed,3 bath,1200-1399 sqft
2731,1949000,280 Lisgar Street,Toronto,ON,4+2 bed,6 bath,
2732,2780000,7 Maureen Drive,Toronto,ON,3+1 bed,3 bath,
2733,3399000,9 Barrydale Crescent,Toronto,ON,5 bed,4 bath,
2734,675000,623-251 Manitoba Street,Toronto,ON,1+1 bed,1 bath,500-599 sqft
2735,709000,605-60 George Butchart Drive,Toronto,ON,2 bed,2 bath,700-799 sqft
2736,819000,624-36 Forest Manor Road,Toronto,ON,2 bed,2 bath,700-799 sqft
2737,1799000,342 Moore Park Avenue,Toronto,ON,3+3 bed,2 bath,
2738,799999,203-70 Annie Craig Drive W,Toronto,ON,2 bed,2 bath,700-799 sqft
2739,9500000,10 Berkindale Drive,Toronto,ON,5+2 bed,10 bath,5000+ sqft
2740,3034900,103-2 Forest Hill Road,Toronto,ON,2+1 bed,3 bath,1600-1799 sqft
2741,3275000,403-128 Hazelton Avenue,Toronto,ON,1+1 bed,3 bath,1400-1599 sqft
2742,3684900,415-2 Forest Hill Road,Toronto,ON,2+1 bed,3 bath,1800-1999 sqft
2743,899900,607-70 Annie Craig Drive,Toronto,ON,2+1 bed,2 bath,800-899 sqft
2744,888000,901-71 Simcoe Street,Toronto,ON,1+1 bed,2 bath,1200-1399 sqft
2745,1190000,207-88 Scott Street,Toronto,ON,1+1 bed,2 bath,1000-1199 sqft
2746,1025000,102-251 Manitoba Street,Toronto,ON,2+1 bed,3 bath,1000-1199 sqft
2747,1389000,1601-117 Dundas Street,Toronto,ON,3 bed,3 bath,900-999 sqft
2748,1388000,64 Lockerbie Avenue,Toronto,ON,3 bed,1 bath,
2749,1999900,597 Mcroberts Avenue,Toronto,ON,4 bed,5 bath,
2750,1999900,595 Mcroberts Avenue,Toronto,ON,4 bed,5 bath,
2751,6490000,2 Carnwath Crescent,Toronto,ON,5+1 bed,9 bath,
2752,7880000,8 Crete Court,Toronto,ON,4+2 bed,5 bath,5000+ sqft
2753,1200000,922-2799 Kingston Road,Toronto,ON,3 bed,3 bath,1200-1399 sqft
2754,1944900,411-2 Forest Hill Road,Toronto,ON,1+1 bed,2 bath,900-999 sqft
2755,989000,4606-70 Annie Craig Drive,Toronto,ON,2 bed,2 bath,1000-1199 sqft
2756,60000,PARKING-45 Charles Street E,Toronto,ON,– bed,– bath,
2757,850000,905-38 Iannuzzi Street,Toronto,ON,2 bed,1 bath,600-699 sqft
2758,2685000,505-68 Yorkville Avenue,Toronto,ON,2+1 bed,3 bath,1800-1999 sqft
2759,2995000,67 Pembroke Street,Toronto,ON,6+1 bed,4 bath,3500-5000 sqft
2760,950000,501-20 Avoca Avenue,Toronto,ON,2 bed,2 bath,1000-1199 sqft
2761,3850000,TH 16-1086 Bay Street,Toronto,ON,3+1 bed,4 bath,3000-3249 sqft
2762,4495000,61 Balmoral Avenue,Toronto,ON,4 bed,5 bath,
2763,6995000,207 Cowan Avenue,Toronto,ON,9+4 bed,14 bath,
2764,1345000,723 Dovercourt Road,Toronto,ON,2 bed,2 bath,
2765,1800000,106 King Street,Toronto,ON,3 bed,3 bath,
2766,3600000,41 Wineva Avenue,Toronto,ON,8+1 bed,4 bath,
2767,549000,401-2787 Eglinton Avenue E,Toronto,ON,1 bed,1 bath,500-599 sqft
2768,1528000,901-151 Avenue Road,Toronto,ON,2 bed,2 bath,900-999 sqft
2769,335000,608-3621 Lake Shore Boulevard W,Toronto,ON,1 bed,1 bath,500-599 sqft
2770,4000000,103 Chatsworth Drive,Toronto,ON,8+2 bed,6 bath,
2771,1275000,9 Dora Avenue,Toronto,ON,3+1 bed,4 bath,
2772,699000,614-50 George Butchard Drive,Toronto,ON,2 bed,2 bath,700-799 sqft
2773,849900,409-10 Mendelssohn Street,Toronto,ON,3 bed,2 bath,1000-1199 sqft
2774,3995000,37 Alvin Avenue,Toronto,ON,2 bed,4 bath,2500-3000 sqft
2775,569000,4608-1 King Street W,Toronto,ON,1 bed,1 bath,500-599 sqft
2776,1190000,5111-8 Eglinton Avenue E,Toronto,ON,2+1 bed,2 bath,700-799 sqft
2777,965000,321-400 The East Mall Road N,Toronto,ON,2 bed,2 bath,1200-1399 sqft
2778,15000,37-38 Howard Park Avenue,Toronto,ON,– bed,– bath,
2779,1189000,108-80 Vanauley Street,Toronto,ON,2+1 bed,3 bath,1200-1399 sqft
2780,1050000,111-1183 Dufferin Street,Toronto,ON,2+1 bed,3 bath,900-999 sqft
2781,849990,110-1183 Dufferin Street,Toronto,ON,1 bed,1 bath,800-899 sqft
2782,1888000,261 Finch Avenue E,Toronto,ON,3+2 bed,3 bath,
2783,4280000,4001-761 Bay Street,Toronto,ON,3+1 bed,4 bath,4250-4499 sqft
2784,390000,1906-3 Marine Parade Drive,Toronto,ON,1+1 bed,1 bath,700-799 sqft
2785,980000,391 Kipling Avenue,Toronto,ON,3+1 bed,4 bath,
2786,2395000,23 Woodfield Road,Toronto,ON,3+1 bed,4 bath,2000-2500 sqft
2787,6495000,11 Riverside Crescent,Toronto,ON,4+1 bed,5 bath,3000-3500 sqft
2788,949900,129-251 Manitoba Street,Toronto,ON,2 bed,2 bath,900-999 sqft
2789,3998500,25 Lascelles Boulevard,Toronto,ON,4+1 bed,5 bath,2750-2999 sqft
2790,1538000,298 Aylesworth Avenue,Toronto,ON,3 bed,4 bath,
2791,2680000,6 Leafield Drive S,Toronto,ON,3+1 bed,3 bath,1500-2000 sqft
2792,100000,PARKING-49 East Liberty Street,Toronto,ON,– bed,– bath,
2793,3060000,301-1700 Avenue Road Avenue,Toronto,ON,2+1 bed,3 bath,2000-2249 sqft
2794,3580000,4A-1 St Thomas Street,Toronto,ON,2 bed,3 bath,2000-2249 sqft
2795,1230000,604 Oakwood Avenue,Toronto,ON,Store W/apt/office,1068 sqft,
2796,5900000,11 Lamport Avenue,Toronto,ON,5 bed,4 bath,3000-3500 sqft
2797,849000,1411-80 John Street,Toronto,ON,1+1 bed,1 bath,600-699 sqft
2798,2399000,78 Amelia Street,Toronto,ON,4+1 bed,4 bath,3000-3500 sqft
2799,4289000,40 Rykert Crescent,Toronto,ON,5 bed,4 bath,
2800,1998000,TH5-101 Erskine Avenue,Toronto,ON,3+1 bed,4 bath,2250-2499 sqft
2801,3650000,101 Government Road,Toronto,ON,4+1 bed,5 bath,3000-3500 sqft
2802,650000,415-2995 Keele Street,Toronto,ON,1+1 bed,1 bath,600-699 sqft
2803,70000,E-44-14 York Street,Toronto,ON,– bed,– bath,
2804,989900,19 Treverton Drive,Toronto,ON,3+2 bed,2 bath,
2805,23000000,39 The Bridle Path,Toronto,ON,5+1 bed,9 bath,
2806,2288800,130 Baldwin Street,Toronto,ON,8+2 bed,4 bath,
2807,3200000,1805-1166 Bay Street,Toronto,ON,3 bed,2 bath,2250-2499 sqft
2808,4388000,46 Shaftesbury Avenue,Toronto,ON,3+1 bed,4 bath,2000-2500 sqft
2809,5380000,35 York Road,Toronto,ON,4+1 bed,6 bath,
2810,1249000,2904-101 Charles Street E,Toronto,ON,2 bed,2 bath,900-999 sqft
2811,979900,E11-260 Finch Avenue,Toronto,ON,2 bed,2 bath,800-899 sqft
2812,1790000,505 Old Weston Road,Toronto,ON,4 bed,6 bath,2000-2500 sqft
2813,935000,507 Old Weston Road,Toronto,ON,4 bed,6 bath,2000-2500 sqft
2814,985000,505 Old Weston Road,Toronto,ON,4 bed,6 bath,2000-2500 sqft
2815,1998000,602-1700 Avenue Road,Toronto,ON,2 bed,2 bath,1200-1399 sqft
